step,stat/ep_return
2000,10.866682488807918
4000,5.240278634481361
6000,7.432090563475289
8000,11.71370423716579
10000,6.871380068494519
12000,13.460471504425863
14000,11.821739739014902
16000,8.542465430923796
18000,20.712027584552885
20000,13.789511464839682
22000,8.540908296031997
24000,16.008032520254243
26000,16.651197190621097
28000,12.887339200292795
30000,14.492255834629876
32000,19.384449732092996
34000,9.765273575231372
36000,16.970908612243466
38000,12.5214753059598
40000,17.154562648129446
42000,22.988574219539746
44000,9.322052785774435
46000,5.66502079476462
48000,15.82598885787128
50000,8.47919403759741
52000,8.391175194585983
54000,14.562764653336723
56000,8.681633938347234
58000,10.851352588542412
60000,7.801640690893182
62000,6.663301845469964
64000,10.033247597652842
66000,13.816303595218727
68000,8.179682633088444
70000,13.026826773445421
72000,13.14524243375546
74000,11.819867686312072
76000,4.643064317269458
78000,15.449510761739765
80000,6.709113702135987
82000,6.127765349927392
84000,11.778738702956627
86000,10.651633568208515
88000,8.445007120718042
90000,8.904860703682004
92000,10.47884968660388
94000,10.42117415369388
96000,6.718690472803618
98000,11.419113829505228
100000,19.825469364916422
