step,stat/step_time
2000,0.6520617008209229
4000,0.6087827682495117
6000,0.6725473403930664
8000,0.6286187171936035
10000,0.6016445159912109
12000,0.5757253170013428
14000,0.6201052665710449
16000,0.5503859519958496
18000,0.6055340766906738
20000,0.6339077949523926
22000,0.5696766376495361
24000,0.5770800113677979
26000,0.7029931545257568
28000,0.6022555828094482
30000,0.6203463077545166
32000,0.5371856689453125
34000,0.5023283958435059
36000,0.5343427658081055
38000,0.5804481506347656
40000,0.5709083080291748
42000,0.5958259105682373
44000,0.5520839691162109
46000,0.6007654666900635
48000,0.5462932586669922
50000,0.5383279323577881
52000,0.5250391960144043
54000,0.5503101348876953
56000,0.5533850193023682
58000,0.519697904586792
60000,0.5526525974273682
62000,0.5531799793243408
64000,1.1464481353759766
66000,0.5570411682128906
68000,0.5626406669616699
70000,0.5722751617431641
72000,0.5525729656219482
74000,0.558002233505249
76000,0.5296118259429932
78000,0.564544677734375
80000,0.545668363571167
82000,0.5304505825042725
84000,0.5521054267883301
86000,0.5460638999938965
88000,0.5096821784973145
90000,0.5498535633087158
92000,0.5465302467346191
94000,0.5254456996917725
96000,0.5774052143096924
98000,0.6015987396240234
100000,0.5359020233154297
