step,loss/policy_loss
2000,-0.02290587451656604
4000,-0.032487935363087105
6000,0.0014766372370441732
8000,-0.009473838591063813
10000,0.023119731372666603
12000,-0.013453429180757717
14000,-0.01567007130135148
16000,0.0056860925525806984
18000,-0.01621129764024347
20000,0.003568425250123371
22000,-0.013067470636775352
24000,-0.002320759769549015
26000,0.017032901453012162
28000,-0.005872741532609682
30000,0.03118871050482457
32000,-0.014617976224143136
34000,0.1927052600704919
36000,0.00958435648487899
38000,0.03864441376995659
40000,0.01352411305925946
42000,0.012713191865883725
44000,-0.0034204837740429888
46000,-0.005021706732483165
48000,-0.0096958793429116
50000,0.010105148429538604
52000,-0.005813732155196452
54000,-0.01687736922538952
56000,-0.0012653215375539183
58000,0.006936733790559854
60000,-0.022420270487365338
62000,-0.002063099383034662
64000,0.00028248179926600213
66000,-0.01778990657438827
68000,0.006410304864748526
70000,0.008763097413229452
72000,0.3631730915306084
74000,0.05375236704500166
76000,0.010625258103762027
78000,-0.0005028520016899404
80000,-0.011887413808687077
82000,0.0619432799102118
84000,-0.004942304319336404
86000,-0.0012303999735007742
88000,0.007453054478471594
90000,0.13185639955953357
92000,0.01201092231434653
94000,0.016962763618843878
96000,-0.008939310862532399
98000,0.1614665984133093
100000,-0.016050975150209663
