step,loss/policy_loss
2000,0.01148013054834968
4000,0.005452308817628173
6000,0.026845101848398018
8000,0.006913665678655897
10000,0.006234741568455377
12000,-0.007557436003854034
14000,0.017821308590881636
16000,0.10068026617188446
18000,-0.005528779916057383
20000,0.006072378260611293
22000,-0.015505936835931388
24000,-0.009072053779205797
26000,0.017747702076942862
28000,-0.01978194950824707
30000,-0.015945811623285178
32000,-0.008044958011596309
34000,0.19567549834184184
36000,-0.016164949563234225
38000,0.048587160416478266
40000,-0.016131328593814498
42000,0.0020894410099180577
44000,0.016183149937713175
46000,0.006007929506928356
48000,-0.016305001488098075
50000,0.003654900831508249
52000,-0.009283853848314613
54000,-0.004131147191740346
56000,0.15334080930103716
58000,-0.004431980303097995
60000,-0.020879764016846873
62000,-0.01651846989865285
64000,-0.013396460128667301
66000,-0.025389918437241747
68000,-0.004826720638699059
70000,-0.020646550097858284
72000,0.025916277993155122
74000,-0.016737905823936472
76000,-0.009137926610346772
78000,0.07469779320487774
80000,-0.0023987491727627025
82000,0.005243640715652067
84000,-0.016965019101900316
86000,-0.005241600522950995
88000,0.00765201629647696
90000,0.004772698208471148
92000,-0.00722138914871257
94000,0.015975467785283783
96000,-0.019874344048112374
98000,0.0660253146584712
100000,-0.0066699313409024335
