step,loss/approx_kl
10000,21.5488622546196
20000,24.797899997234346
30000,6.563174875080586
40000,17.202239632606506
50000,10.028995448350907
60000,11.214141055941582
70000,13.455960273742676
80000,10.552873170375824
90000,15.957803511619568
100000,11.105318462848663
110000,9.07910788655281
120000,12.73458422422409
130000,6.3939089640975
140000,9.179455310106277
150000,0.8622906848788261
160000,17.50714840888977
170000,10.283090353012085
180000,23.482876908779144
190000,23.334650349617004
200000,21.38165965080261
210000,22.365535533428194
220000,22.687508857250215
230000,11.062197116017341
240000,7.782789114117622
250000,3.8747826904058456
260000,18.62306467294693
270000,20.958585256338118
280000,20.838778328895568
290000,14.715574324131012
300000,11.893960547447204
310000,13.935366886854172
320000,14.387199515104294
330000,26.437752175331116
340000,15.622979664802552
350000,13.147017341852187
360000,13.22350898385048
370000,19.992281758785246
380000,25.53625867366791
390000,14.727929019927979
400000,22.511969447135925
410000,13.86092364192009
420000,7.771702998876572
430000,18.54143577814102
440000,27.848995757102966
450000,12.993898993730545
460000,8.196299550682307
470000,15.48054074048996
480000,19.760696482658386
490000,24.123890340328217
500000,18.68862372636795
