step,stat/step_time
2000,0.5926930904388428
4000,0.5647029876708984
6000,0.6489458084106445
8000,0.5842537879943848
10000,0.5612208843231201
12000,0.5637457370758057
14000,0.5931849479675293
16000,0.5513379573822021
18000,0.602957010269165
20000,0.5595026016235352
22000,0.5754377841949463
24000,0.6194460391998291
26000,0.6489813327789307
28000,0.5664069652557373
30000,0.5866341590881348
32000,0.5827784538269043
34000,0.5768444538116455
36000,0.6165187358856201
38000,0.5758204460144043
40000,0.5775051116943359
42000,0.5721569061279297
44000,0.5545270442962646
46000,0.5550718307495117
48000,0.5741465091705322
50000,0.6883754730224609
52000,0.5884907245635986
54000,0.5747125148773193
56000,0.5711138248443604
58000,0.559241533279419
60000,0.5632929801940918
62000,0.5638988018035889
64000,0.9743058681488037
66000,0.5774374008178711
68000,0.5842592716217041
70000,0.5485332012176514
72000,0.5651166439056396
74000,0.5616238117218018
76000,0.546715497970581
78000,0.5703966617584229
80000,0.5563042163848877
82000,0.5309455394744873
84000,0.592705488204956
86000,0.5762488842010498
88000,0.5313377380371094
90000,0.5735232830047607
92000,0.5751705169677734
94000,0.544602632522583
96000,0.5926992893218994
98000,0.5748133659362793
100000,0.5549962520599365
