step,loss/policy_loss
2000,0.0038284378046544256
4000,0.007219761862450054
6000,0.00824870137745016
8000,0.01642422795173765
10000,0.0016606003242080497
12000,0.00021465676625660735
14000,-0.009228220881366819
16000,0.00015689222825504158
18000,0.005427090209283296
20000,0.08986032225912004
22000,0.03793642341634565
24000,0.08338419010614595
26000,-0.0026835033798944087
28000,-0.020665271869815247
30000,0.0114167226548994
32000,0.004791873745481784
34000,0.08849723491234257
36000,-0.013233031310091656
38000,0.07683677092419491
40000,-0.000536080512071877
42000,0.006059334474954637
44000,-0.01088409843178333
46000,-0.009410223314607963
48000,-0.007456881029975432
50000,0.0014564524619541785
52000,-0.0110914470395562
54000,-0.007586853949615587
56000,0.028307257939306572
58000,0.0015642918984113546
60000,-0.013101224572274273
62000,-0.0059197552874023455
64000,0.003476294481767192
66000,-0.011862450689596068
68000,-0.014692245033977518
70000,-0.014296738404953352
72000,-0.013915205646694757
74000,-0.01009899980819583
76000,-0.012141749746225085
78000,-0.0017174001202553929
80000,-0.0065292303545510955
82000,-0.005986162390989159
84000,-0.012235270731263074
86000,-0.011733524717485675
88000,0.005378416921036473
90000,-0.0066090783760713355
92000,-0.005212629651962515
94000,-0.006537134070896458
96000,-0.010765481928263591
98000,0.0005704569958732717
100000,-0.006608715461988965
