step,stat/step_time
10000,3.6622095108032227
20000,4.031480312347412
30000,3.924177408218384
40000,3.7081542015075684
50000,3.70854115486145
60000,4.020556211471558
70000,3.51814866065979
80000,3.626966714859009
90000,3.8586232662200928
100000,3.8382883071899414
110000,3.768486261367798
120000,3.9484150409698486
130000,4.129659175872803
140000,4.53248143196106
150000,3.8492722511291504
160000,4.46565842628479
170000,4.0821404457092285
180000,4.0732457637786865
190000,3.97341251373291
200000,4.056729078292847
210000,3.6709625720977783
220000,4.087015867233276
230000,3.7632009983062744
240000,4.025249004364014
250000,4.1931726932525635
260000,4.1976752281188965
270000,4.1014978885650635
280000,3.778554677963257
290000,4.030248641967773
300000,3.8906824588775635
310000,3.8443377017974854
320000,4.467473268508911
330000,4.06042742729187
340000,3.731058359146118
350000,4.115676403045654
360000,3.591118812561035
370000,4.0897252559661865
380000,3.9270150661468506
390000,3.7921340465545654
400000,3.982370615005493
410000,4.005373239517212
420000,4.048109769821167
430000,3.594425916671753
440000,3.712329626083374
450000,3.7633745670318604
460000,3.4010488986968994
470000,3.9201178550720215
480000,3.876307249069214
490000,4.232834815979004
500000,3.8956823348999023
