step,stat/step_time
2000,0.6326773166656494
4000,0.5870976448059082
6000,0.6332006454467773
8000,0.6740725040435791
10000,0.5884592533111572
12000,0.5928523540496826
14000,0.6807963848114014
16000,0.5856480598449707
18000,0.6049246788024902
20000,0.609013557434082
22000,0.553375244140625
24000,0.6487679481506348
26000,0.5852348804473877
28000,0.5666499137878418
30000,0.5691955089569092
32000,0.5452561378479004
34000,0.5148966312408447
36000,0.5572593212127686
38000,0.5274629592895508
40000,0.5370886325836182
42000,0.6684904098510742
44000,0.5460646152496338
46000,0.5429480075836182
48000,0.5675797462463379
50000,0.5472111701965332
52000,0.5190892219543457
54000,0.5721304416656494
56000,0.6516604423522949
58000,0.5475177764892578
60000,0.5547759532928467
62000,0.555448055267334
64000,0.5307796001434326
66000,0.5762865543365479
68000,0.5663466453552246
70000,0.5221219062805176
72000,0.5648577213287354
74000,0.5921530723571777
76000,0.5703058242797852
78000,0.546872615814209
80000,0.5569796562194824
82000,0.5377557277679443
84000,0.5439598560333252
86000,0.5530402660369873
88000,0.564626932144165
90000,0.7358756065368652
92000,0.5495660305023193
94000,0.5226700305938721
96000,0.5667486190795898
98000,0.5423538684844971
100000,0.5615575313568115
