step,stat/step_time
2000,0.7032961845397949
4000,0.6258499622344971
6000,0.6734490394592285
8000,0.6244282722473145
10000,0.944481372833252
12000,0.6199162006378174
14000,0.6444501876831055
16000,0.5770456790924072
18000,0.6574184894561768
20000,0.6069660186767578
22000,0.5284023284912109
24000,0.5987560749053955
26000,0.5897853374481201
28000,0.5612907409667969
30000,0.625885009765625
32000,0.5942225456237793
34000,0.5082046985626221
36000,0.6094639301300049
38000,0.5987164974212646
40000,0.5382397174835205
42000,0.693809986114502
44000,0.5603485107421875
46000,0.5738811492919922
48000,0.5824406147003174
50000,0.5776166915893555
52000,0.5592970848083496
54000,0.6074473857879639
56000,0.5702300071716309
58000,0.5989742279052734
60000,0.5828638076782227
62000,0.7079143524169922
64000,0.6556477546691895
66000,0.6173245906829834
68000,0.626105785369873
70000,0.5656664371490479
72000,0.5493829250335693
74000,0.5969371795654297
76000,0.731332540512085
78000,0.6949136257171631
80000,0.5956180095672607
82000,0.6223726272583008
84000,0.5798225402832031
86000,0.5740025043487549
88000,0.5706253051757812
90000,0.593935489654541
92000,0.7003440856933594
94000,0.5618891716003418
96000,0.5978379249572754
98000,0.5628948211669922
100000,0.5723526477813721
