step,stat/step_time
2000,0.6452114582061768
4000,0.6233623027801514
6000,0.6637725830078125
8000,0.6056666374206543
10000,0.5989935398101807
12000,0.6069180965423584
14000,0.6140308380126953
16000,0.6226747035980225
18000,0.6130802631378174
20000,0.6458113193511963
22000,0.51601243019104
24000,0.6346077919006348
26000,0.5971207618713379
28000,0.5415554046630859
30000,0.6257855892181396
32000,0.6073272228240967
34000,0.5148615837097168
36000,0.5783843994140625
38000,0.6053225994110107
40000,0.563434362411499
42000,0.570110559463501
44000,0.5977776050567627
46000,0.573430061340332
48000,0.8532979488372803
50000,0.582545280456543
52000,0.5962953567504883
54000,0.5974674224853516
56000,0.5709588527679443
58000,0.5562474727630615
60000,0.6604676246643066
62000,0.7085063457489014
64000,0.5684900283813477
66000,0.5905718803405762
68000,0.615891695022583
70000,0.5784225463867188
72000,0.5960230827331543
74000,0.5754368305206299
76000,0.5630309581756592
78000,0.5564424991607666
80000,0.554105281829834
82000,0.5410723686218262
84000,0.569678544998169
86000,0.5697224140167236
88000,0.5273280143737793
90000,0.5896382331848145
92000,0.5432686805725098
94000,0.5350327491760254
96000,0.5934786796569824
98000,0.5965211391448975
100000,0.5618331432342529
