step,stat/ep_reward
2000,0.41223992805517173
4000,0.39292354471734414
6000,0.4192461350893762
8000,0.3363844539924909
10000,0.3671503687358608
12000,0.3666432923755224
14000,0.4961899059374719
16000,0.42594363039322936
18000,0.47490420232728187
20000,0.3658800339184114
22000,0.3152772397153448
24000,0.39266313200319264
26000,0.2236163131805211
28000,0.3089659585351088
30000,0.23392516581713538
32000,0.2464827181530597
34000,0.1570715930113273
36000,0.413271778347828
38000,0.353665600234519
40000,0.22393820247051116
42000,0.304017325991456
44000,0.36015414900180226
46000,0.3799333721847034
48000,0.3046193321860171
50000,0.3629456718035197
52000,0.32831179570426877
54000,0.20228801799585536
56000,0.24534951446896472
58000,0.23604980174528162
60000,0.2411091473709292
62000,0.24282337164842258
64000,0.21141488088092103
66000,0.2240275424155494
68000,0.1973945183536374
70000,0.25585960199313995
72000,0.26428388393442526
74000,0.23190927721112517
76000,0.232070617718573
78000,0.25890429368544654
80000,0.237683351972625
82000,0.21403082043589733
84000,0.21344602897797071
86000,0.20963207739243792
88000,0.2376893540428812
90000,0.23741691055422817
92000,0.26804143934560515
94000,0.2423442389910376
96000,0.24882092153240382
98000,0.23978170094773704
100000,0.19093974607876424
