step,stat/step_time
2000,0.7031807899475098
4000,0.6191916465759277
6000,0.6847283840179443
8000,0.6590542793273926
10000,0.6275002956390381
12000,0.627810001373291
14000,0.6331472396850586
16000,0.5976762771606445
18000,0.6794579029083252
20000,0.6079258918762207
22000,0.5504288673400879
24000,0.6325347423553467
26000,0.6485896110534668
28000,0.5513501167297363
30000,0.6148865222930908
32000,0.6130256652832031
34000,0.6404128074645996
36000,0.6067919731140137
38000,0.604884147644043
40000,0.5877211093902588
42000,0.6148910522460938
44000,0.6089916229248047
46000,0.5788524150848389
48000,0.6239340305328369
50000,0.6120164394378662
52000,0.5405056476593018
54000,0.6280972957611084
56000,0.5450704097747803
58000,0.5913934707641602
60000,0.5923638343811035
62000,0.5312445163726807
64000,0.516942024230957
66000,0.5562193393707275
68000,0.5527052879333496
70000,0.7196516990661621
72000,0.5629441738128662
74000,0.5466310977935791
76000,0.5020182132720947
78000,0.5417470932006836
80000,0.5322866439819336
82000,0.5239298343658447
84000,0.5932526588439941
86000,0.5276660919189453
88000,0.5169618129730225
90000,0.5992145538330078
92000,0.5279359817504883
94000,0.5086579322814941
96000,0.5526309013366699
98000,0.5209386348724365
100000,0.541048526763916
