step,adv_reward/adv_reward_raw_mean
2000,-21.403675079345703
4000,23.62247657775879
6000,5.874675273895264
8000,-9.99184513092041
10000,13.678350448608398
12000,1.5040860176086426
14000,18.188556671142578
16000,14.681873321533203
18000,4.072331428527832
20000,19.162111282348633
22000,15.181024551391602
24000,-4.9478888511657715
26000,15.345922470092773
28000,17.625993728637695
30000,1.9599032402038574
32000,11.014896392822266
34000,21.594406127929688
36000,2.541475772857666
38000,-9.622270584106445
40000,12.587491989135742
42000,2.127521514892578
44000,6.122971534729004
46000,-11.190978050231934
48000,4.288849353790283
50000,28.23526954650879
52000,20.69529151916504
54000,1.3572723865509033
56000,-19.30509376525879
58000,9.817646026611328
60000,5.006955623626709
62000,13.182273864746094
64000,-18.690927505493164
66000,4.494036674499512
68000,16.099960327148438
70000,8.74980640411377
72000,4.430196285247803
74000,14.153701782226562
76000,3.2330756187438965
78000,4.737437725067139
80000,14.571272850036621
82000,21.58935546875
84000,2.360391855239868
86000,8.897697448730469
88000,10.474035263061523
90000,6.052646636962891
92000,20.67959976196289
94000,7.126499176025391
96000,-5.12501859664917
98000,11.244821548461914
100000,-5.479801177978516
