step,stat/ep_reward
10000,0.4100188247896271
20000,0.4865265509581084
30000,0.3762713320961469
40000,0.45108160991107155
50000,0.29389452206298783
60000,0.49497997137997213
70000,0.4843165255802308
80000,0.3902826990301683
90000,0.4336767263036222
100000,0.3000103732593796
110000,0.4882620875138257
120000,0.39183102977959977
130000,0.36809457640244664
140000,0.2816462414803663
150000,0.28650189700733036
160000,0.3213610002511675
170000,0.3597815142294359
180000,0.28974315320613625
190000,0.4203178980978725
200000,0.3882198880209326
210000,0.4089396572018327
220000,0.3921743415148957
230000,0.33009759158467056
240000,0.42172626190264834
250000,0.32275611477100813
260000,0.40516049726972847
270000,0.26542656585176694
280000,0.5020919637666656
290000,0.29070601883820174
300000,0.36310472599357685
310000,0.43962728070309876
320000,0.29868345777669386
330000,0.37975487687122655
340000,0.3665931442848701
350000,0.27007979008928806
360000,0.37150471444579847
370000,0.4157627364464232
380000,0.3137526939695304
390000,0.4288390685874129
400000,0.30903122836481006
410000,0.4257344721841757
420000,0.3697317654954614
430000,0.38446562913863536
440000,0.3807322469289422
450000,0.3737070407958096
460000,0.29845681247438394
470000,0.3034738435788237
480000,0.3908983166137559
490000,0.39178497493254555
500000,0.3965708874568075
