step,stat/ep_reward
2000,0.42717809426785636
4000,0.3545768213152639
6000,0.28752433766816743
8000,0.23386048136746349
10000,0.27481979716722893
12000,0.29593709533827317
14000,0.2980201068035476
16000,0.32197699970243454
18000,0.2893224125873119
20000,0.28320905746239994
22000,0.32089536754210823
24000,0.24672501068749558
26000,0.338808803967527
28000,0.2492993778057234
30000,0.23320204152623014
32000,0.31670721137007
34000,0.29701862800506673
36000,0.2967979237107918
38000,0.269017816839853
40000,0.3041246878871637
42000,0.24497093398761965
44000,0.22066128921948622
46000,0.2710594604652547
48000,0.24641062969307073
50000,0.2385390945291732
52000,0.24397829714696623
54000,0.24108637158685667
56000,0.23120982577778615
58000,0.258701455313171
60000,0.2708439777516186
62000,0.3099274750564489
