step,adv_reward/adv_reward_raw_max
2000,123.27214813232422
4000,87.79692840576172
6000,61.6840934753418
8000,103.89139556884766
10000,69.6162338256836
12000,-8.68882942199707
14000,233.95651245117188
16000,-4.479698657989502
18000,-10.229926109313965
20000,105.64505004882812
22000,15.992634773254395
24000,-10.169012069702148
26000,70.56521606445312
28000,163.92138671875
30000,102.43099212646484
32000,43.627235412597656
34000,246.28704833984375
36000,87.3480453491211
38000,2.023345470428467
40000,85.2562026977539
42000,82.94586181640625
44000,11.548053741455078
46000,-9.362480163574219
48000,195.60369873046875
50000,172.85101318359375
52000,348.4111022949219
54000,18.754470825195312
56000,62.65610885620117
58000,29.459182739257812
60000,116.57548522949219
62000,-2.6608805656433105
64000,313.65875244140625
66000,44.73438262939453
68000,1.18425714969635
70000,45.455955505371094
72000,99.14186096191406
74000,120.30989074707031
76000,125.8387680053711
78000,63.6815185546875
80000,-11.207807540893555
82000,94.75847625732422
84000,88.42129516601562
86000,77.0078125
88000,65.3131103515625
90000,-9.555693626403809
92000,-8.738411903381348
94000,60.81684112548828
96000,56.79240036010742
98000,71.45498657226562
100000,105.6113052368164
