step,adv_reward/adv_reward_raw_max
2000,7.5451154708862305
4000,3.2471892833709717
6000,44.25078582763672
8000,-1.0934157371520996
10000,36.76279067993164
12000,-10.38167667388916
14000,302.2339172363281
16000,28.895069122314453
18000,20.926898956298828
20000,3.106191635131836
22000,-5.415884017944336
24000,189.33912658691406
26000,24.384532928466797
28000,54.02410888671875
30000,217.33856201171875
32000,150.59445190429688
34000,7.578868389129639
36000,-6.69050931930542
38000,397.7182922363281
40000,17.016225814819336
42000,-12.97125244140625
44000,37.589202880859375
46000,377.8646545410156
48000,-7.563431739807129
50000,-1.125209093093872
52000,286.6493835449219
54000,183.1715545654297
56000,-8.912985801696777
58000,73.98835754394531
60000,181.53067016601562
62000,-9.059775352478027
64000,2.289440631866455
66000,-10.307621955871582
68000,-3.2731773853302
70000,153.8865966796875
72000,373.3031005859375
74000,-7.57072639465332
76000,6.537439823150635
78000,53.42849349975586
80000,47.240474700927734
82000,179.24168395996094
84000,153.20895385742188
86000,332.0419921875
88000,-5.609493732452393
90000,-9.57559585571289
92000,-8.442788124084473
94000,240.74224853515625
96000,52.369285583496094
98000,93.216796875
100000,-6.263251781463623
