step,stat/ep_reward
10000,0.4100188247896271
20000,0.4865265509581084
30000,0.3762713320961469
40000,0.45108160991107155
50000,0.29389452206298783
60000,0.49497997137997213
70000,0.4843165255802308
80000,0.3902826990301683
90000,0.4336767263036222
100000,0.3000103732593796
110000,0.4882620875138257
120000,0.39183102977959977
130000,0.3283631169304501
140000,0.3731558275401433
150000,0.4756624761674907
160000,0.37914656921993106
170000,0.40964459949548415
180000,0.29176177736628267
190000,0.3783738930859153
200000,0.4054599191022291
210000,0.38080970406743314
220000,0.4452249404571532
230000,0.2646350256273788
240000,0.3951317875654135
250000,0.3127049668202095
260000,0.2539128906179736
270000,0.36044491406976464
280000,0.4074873155985813
290000,0.4063423161469461
300000,0.3929219197769255
310000,0.2805844121588464
320000,0.35194760355386195
330000,0.44964845141135745
340000,0.35160618096360086
350000,0.3834379337094306
360000,0.346585981188958
370000,0.4132983139606524
380000,0.40231652179375194
390000,0.3516611883060809
400000,0.4058013579595749
410000,0.2960747703365979
420000,0.40684936859731796
430000,0.40873761747662546
440000,0.44802172794754985
450000,0.44454822643940367
460000,0.42296255073739475
470000,0.37793591049777087
480000,0.36139192983864543
490000,0.34578336239920404
500000,0.3054093556306766
