step,stat/ep_reward
2000,0.4614621212279923
4000,0.4199926123613409
6000,0.3460078567327185
8000,0.3261864322827437
10000,0.36848238093442914
12000,0.35756226382809364
14000,0.3612907382563778
16000,0.25464095873992415
18000,0.32579736523152264
20000,0.20721054842340805
22000,0.25714125438079755
24000,0.18796917420733572
26000,0.25906119224666346
28000,0.19487028140894475
30000,0.17349695098522347
32000,0.1686028580575797
34000,0.22507811326535285
36000,0.2728838591752368
38000,0.3243260443095993
40000,0.2727393350580721
42000,0.2840243715333069
44000,0.22579074170815666
46000,0.28515272835932604
48000,0.37230665783498995
50000,0.28847000700701325
52000,0.33304833804237527
54000,0.29617766008302027
56000,0.24123075735674124
58000,0.19910740603180987
60000,0.30168537167894804
62000,0.29684619235827603
64000,0.3784806327211678
66000,0.38029393817810286
68000,0.4130776987965145
70000,0.35408574337196264
72000,0.3563323856701568
74000,0.3319513786160251
76000,0.297261272811076
78000,0.37007427789918124
80000,0.3637824232383383
82000,0.29228943927153883
84000,0.330839083807499
86000,0.2950342259487605
88000,0.18737618765463773
90000,0.2935082449934873
92000,0.25940893071133486
94000,0.27865270181647517
96000,0.30528176853971006
98000,0.2037388971393706
100000,0.3117065597523952
