step,loss/policy_loss
2000,0.044963911294934385
4000,0.011402718085410527
6000,0.02595104510439284
8000,0.016544612705719462
10000,0.006082823830794015
12000,0.004708844383171343
14000,0.07505565429843201
16000,0.06584057368584124
18000,0.0027496506223326353
20000,0.03463902857025687
22000,0.012192952019146433
24000,0.0014842221803070886
26000,0.023245539904938196
28000,0.0009110362618184915
30000,0.0036629633525076637
32000,0.021476942094510593
34000,0.09134421411530909
36000,-0.0045433127088208005
38000,0.16713982168877142
40000,0.03588998942555507
42000,0.027971458032895302
44000,0.05585777929310676
46000,0.045358321357256086
48000,0.132504995955595
50000,0.05883239362165036
52000,0.10863080754315284
54000,0.13637879951191487
56000,0.09059071949452142
58000,0.1937611803397392
60000,0.17896869774051094
62000,0.10445568647320011
64000,0.13241544052435864
66000,0.19005757920419894
68000,0.07293465279694604
70000,0.09341509773005977
72000,0.1278217190834865
74000,0.20915060337107122
76000,0.10536863187980901
78000,0.034211940879306
80000,0.17753529584904343
82000,0.19514218095764352
84000,0.05640195642549106
86000,0.15728947688943357
88000,0.1343481178185299
90000,0.11663973777571854
92000,0.22167595417339717
94000,0.15862370555360947
96000,0.07039988139064388
98000,0.24572019366952538
100000,0.21928813203929728
