step,loss/approx_kl
2000,0.06267876230801145
4000,0.008094386453740299
6000,-0.03877303626698751
8000,-0.01852513997194668
10000,-0.04780205203375469
12000,-0.03473496915151675
14000,-0.024673728109337392
16000,-0.04719767750551303
18000,-0.047813490025388705
20000,-0.0014864970541869603
22000,0.0009984640559802453
24000,-0.037307622764880456
26000,0.0032708784798160203
28000,-0.0013042704900726675
30000,-0.03858392028293262
32000,-0.021749429459062712
34000,0.07265713288603971
36000,-0.03334459455994269
38000,-0.019003086343097185
40000,0.04398794060883423
42000,-0.00022798070373634526
44000,0.21000866399457063
46000,0.21412892192602154
48000,0.287577964613835
50000,0.1924746332069238
52000,0.3485266034801801
54000,0.5301033407449722
56000,0.5718449955185254
58000,0.5036642347772916
60000,0.5720978155732156
62000,0.5865702316164969
64000,0.4314615085721016
66000,0.6076714272300403
68000,0.5780178944269816
70000,0.36673828711112344
72000,0.3815810761104027
74000,0.4803121278683345
76000,0.46167174329360333
78000,0.24655116821328799
80000,0.4712370658914248
82000,0.4187104679644108
84000,0.32641320253411926
86000,0.4464901914199193
88000,0.45420081093907355
90000,0.3466027540465196
92000,0.5397985095779101
94000,0.41500996723771094
96000,0.4039439794917902
98000,0.5248517269889514
100000,0.4622635036706925
