step,stat/step_time
2000,0.6448535919189453
4000,0.6125195026397705
6000,0.6575930118560791
8000,0.6208388805389404
10000,0.6262235641479492
12000,0.6004209518432617
14000,0.5642311573028564
16000,0.5653822422027588
18000,0.5923285484313965
20000,0.6027870178222656
22000,0.5607156753540039
24000,0.5775909423828125
26000,0.580348014831543
28000,0.5588243007659912
30000,0.5891566276550293
32000,0.5999553203582764
34000,0.49245119094848633
36000,0.5751786231994629
38000,0.574016809463501
40000,0.5430667400360107
42000,0.5449514389038086
44000,0.611685037612915
46000,0.5396156311035156
48000,0.5600526332855225
50000,0.5623652935028076
52000,0.553959846496582
54000,0.5657382011413574
56000,0.5729243755340576
58000,0.533395528793335
60000,0.5599372386932373
62000,0.5614461898803711
64000,0.5435011386871338
66000,0.5648560523986816
68000,0.5754177570343018
70000,0.5239293575286865
72000,0.5218124389648438
74000,0.5872311592102051
76000,0.5517704486846924
78000,0.589540958404541
80000,0.5771744251251221
82000,0.5517888069152832
84000,0.5595524311065674
86000,0.6031310558319092
88000,0.5484051704406738
90000,0.49056482315063477
92000,0.5555658340454102
94000,0.548084020614624
96000,0.5775918960571289
98000,0.5141444206237793
100000,0.5428152084350586
