step,stat/step_time
2000,0.6496233940124512
4000,0.64925217628479
6000,0.7001307010650635
8000,0.6533596515655518
10000,0.6077756881713867
12000,0.639432430267334
14000,0.6181373596191406
16000,0.5701239109039307
18000,0.5820674896240234
20000,0.5931277275085449
22000,0.5778875350952148
24000,0.5853903293609619
26000,0.6701962947845459
28000,0.6407825946807861
30000,0.5564405918121338
32000,0.6192398071289062
34000,0.5262610912322998
36000,0.6097824573516846
38000,0.5388498306274414
40000,0.5849084854125977
42000,0.5932047367095947
44000,0.6026372909545898
46000,0.5681169033050537
48000,0.5863268375396729
50000,0.5976667404174805
52000,0.5776689052581787
54000,0.5518989562988281
56000,0.5813500881195068
58000,0.5798947811126709
60000,0.9678184986114502
62000,0.5869443416595459
64000,0.5691192150115967
66000,0.6207230091094971
68000,0.5983264446258545
70000,0.5354084968566895
72000,0.5689811706542969
74000,0.5929303169250488
76000,0.601168155670166
78000,0.5764341354370117
80000,0.683502197265625
82000,0.5661807060241699
84000,0.5548102855682373
86000,0.5495610237121582
88000,0.5371189117431641
90000,0.5909614562988281
92000,0.5790331363677979
94000,0.5609085559844971
96000,0.5969667434692383
98000,0.6225466728210449
100000,0.559791088104248
