step,stat/ep_reward
10000,0.4100188247896271
20000,0.4865265509581084
30000,0.3762713320961469
40000,0.45108160991107155
50000,0.29389452206298783
60000,0.49497997137997213
70000,0.4843165255802308
80000,0.3902826990301683
90000,0.4336767263036222
100000,0.3000103732593796
110000,0.4882620875138257
120000,0.39183102977959977
130000,0.2941324621605101
140000,0.37641860611014
150000,0.4138390382901897
160000,0.40123773899328763
170000,0.3971296706592314
180000,0.39086495807056776
190000,0.48789990869413435
200000,0.4700243704877038
210000,0.4420285055607393
220000,0.41044632613650095
230000,0.40635519132235504
240000,0.3627171949656594
250000,0.3538261074235282
260000,0.2644651374331234
270000,0.40057884565465934
280000,0.48158258906292817
290000,0.28874517122734955
300000,0.4281571988030454
310000,0.31051605542111443
320000,0.28404448831518403
330000,0.350003165416246
340000,0.31565997632589776
350000,0.3486915628739879
360000,0.4336771258913279
370000,0.41085684371496195
380000,0.330534840412136
390000,0.3263715655766439
400000,0.4285766290561915
410000,0.29176159283892983
420000,0.37248739991461943
430000,0.4784906910746442
440000,0.3604946806771711
450000,0.4115640083458597
460000,0.4325536128685229
470000,0.3668175280797647
480000,0.3380687411161624
490000,0.37163094680437886
500000,0.43040659259862746
