step,stat/step_time
2000,0.6008999347686768
4000,0.5651421546936035
6000,0.6002357006072998
8000,0.5945441722869873
10000,0.5763986110687256
12000,0.5732707977294922
14000,0.5784437656402588
16000,0.561945915222168
18000,0.6112017631530762
20000,0.5773546695709229
22000,0.5630021095275879
24000,0.5813562870025635
26000,0.6083292961120605
28000,0.5703542232513428
30000,0.633552074432373
32000,0.5931634902954102
34000,0.5738749504089355
36000,0.573559045791626
38000,0.5718944072723389
40000,0.5406372547149658
42000,0.6058683395385742
44000,0.6502547264099121
46000,0.5563745498657227
48000,0.584996223449707
50000,0.5735788345336914
52000,0.5504908561706543
54000,0.5934109687805176
56000,0.583245038986206
58000,0.5983676910400391
60000,0.5805163383483887
62000,0.5811426639556885
64000,0.544874906539917
66000,0.5888128280639648
68000,0.5638470649719238
70000,0.5809788703918457
72000,0.5750694274902344
74000,0.5640871524810791
76000,0.5458378791809082
78000,0.5630145072937012
80000,0.5578694343566895
82000,0.5538325309753418
84000,0.5817098617553711
86000,0.5761075019836426
88000,0.5672404766082764
90000,0.5721664428710938
92000,0.6238110065460205
94000,0.6141092777252197
96000,0.5864396095275879
98000,0.575333833694458
100000,0.5555884838104248
