step,loss/policy_loss
2000,0.010171952552517637
4000,0.0049947924425714245
6000,0.041647648769385814
8000,0.031340209888007134
10000,0.0420021471912636
12000,0.035847340724177765
14000,0.00557126732008634
16000,0.08282129778228549
18000,0.10131619386933441
20000,0.05077375657268477
22000,0.05656304916910315
24000,0.08069833496291004
26000,0.04678281996799376
28000,0.07780266576060432
30000,-0.00022282984138648413
32000,0.04198404680904605
34000,0.04730262820160254
36000,0.11086506360377876
38000,0.043605434557224
40000,0.048456078759484725
42000,0.020439372961734696
44000,-0.0048111693541977646
46000,-0.011072720110878344
48000,-0.00570650556982265
50000,0.008396868046142024
52000,-0.012326814557667412
54000,0.00973973246905199
56000,0.054419286581738745
58000,-0.0019104557656459617
60000,-0.005525779652854928
62000,-0.0076772125834537325
64000,0.0025522410818566077
66000,-0.0067160580344304294
68000,-0.0015431148592275762
70000,-0.019712490864773634
72000,0.04240647921828516
74000,-0.01305225355068551
76000,-0.020052867208669202
78000,-0.008035328841681377
80000,-0.006263097079702126
82000,-0.004629619256435438
84000,-0.010557678605966087
86000,-0.0035035659492627957
88000,0.015582194149152157
90000,-0.0034491967607225547
92000,0.00016860394869683482
94000,0.027811326150577187
96000,-0.004808794766816171
98000,-0.005195198213176044
100000,-0.006198576771789732
