step,adv_reward/adv_reward_raw_mean
2000,167.63890075683594
4000,233.92166137695312
6000,255.9364013671875
8000,90.9063949584961
10000,87.48451232910156
12000,293.1697998046875
14000,325.1094665527344
16000,15.287593841552734
18000,190.78741455078125
20000,-5.329302787780762
22000,397.4884033203125
24000,298.8060302734375
26000,167.23068237304688
28000,30.65398406982422
30000,-11.815040588378906
32000,129.74021911621094
34000,82.33393859863281
36000,-12.205462455749512
38000,116.1195297241211
40000,25.33461570739746
42000,211.66184997558594
44000,-8.246986389160156
46000,-2.789029121398926
48000,215.849853515625
50000,135.69085693359375
52000,12.517251968383789
54000,6.257594108581543
56000,186.43284606933594
58000,178.64251708984375
60000,93.14335632324219
62000,91.99137878417969
64000,55.005550384521484
66000,-16.957918167114258
68000,71.38943481445312
70000,260.61553955078125
72000,-9.81674575805664
74000,160.8590850830078
76000,52.221107482910156
78000,-10.234037399291992
80000,237.49063110351562
82000,226.48226928710938
84000,-10.319646835327148
86000,-10.945554733276367
88000,184.27023315429688
90000,128.7561492919922
92000,243.91513061523438
94000,278.7901611328125
96000,198.69252014160156
98000,131.55313110351562
100000,159.7736358642578
