step,loss/policy_loss
2000,0.011911379283783793
4000,0.0027199454415377834
6000,0.021202828903714017
8000,0.023134234387050097
10000,0.006262832684495473
12000,0.006403642270188086
14000,0.011234378142449871
16000,0.00980994684639211
18000,-0.013761613083656424
20000,0.00794720615031982
22000,-0.023293698510843355
24000,-0.011227743323209683
26000,-0.005728098355487367
28000,-0.015118843277322557
30000,0.015996033731757557
32000,0.004856618807892429
34000,0.09386617749282503
36000,-0.019053293450326823
38000,0.015480156184082763
40000,-0.01495479286617785
42000,-0.009419138037705825
44000,-0.008736954661056595
46000,-0.01680958763950687
48000,-0.013599873565300952
50000,-0.004093119731165292
52000,-0.0065535809432682906
54000,-0.009878237571955282
56000,0.04977978645922075
58000,0.031576064201505515
60000,-0.016808172966839004
62000,0.0035195709905607893
64000,0.02672565327915727
66000,-0.020303797179622433
68000,-0.008421819339551833
70000,-0.017363337899929
72000,-0.006877236103109736
74000,-0.004029907217111349
76000,0.0031652908421218318
78000,0.06696690398009317
80000,-0.0026238589191871445
82000,0.02411088900299948
84000,0.021822666771221147
86000,0.03338534540258183
88000,0.03546079017872906
90000,0.03839714085332197
92000,0.003440326648920346
94000,0.0020072070886799774
96000,-0.012412079344960573
98000,0.016392869723658502
100000,0.015652501753784003
