step,stat/step_time
2000,0.6290278434753418
4000,0.5960495471954346
6000,0.6607327461242676
8000,0.8206722736358643
10000,0.6612935066223145
12000,0.612248420715332
14000,0.6101126670837402
16000,0.6017467975616455
18000,0.6269741058349609
20000,0.6275181770324707
22000,0.566680908203125
24000,0.578305721282959
26000,0.618905782699585
28000,0.625765323638916
30000,0.573150634765625
32000,0.5453920364379883
34000,0.5379817485809326
36000,0.5538637638092041
38000,0.5726888179779053
40000,0.5797884464263916
42000,0.9642248153686523
44000,0.6092400550842285
46000,0.5503280162811279
48000,0.6071090698242188
50000,0.5971975326538086
52000,0.5664944648742676
54000,0.6210668087005615
56000,0.588890552520752
58000,0.5545592308044434
60000,0.5707752704620361
62000,0.6027946472167969
64000,0.5701136589050293
66000,0.60829758644104
68000,0.5916378498077393
70000,0.5632410049438477
72000,0.5181844234466553
74000,0.5565145015716553
76000,0.5301856994628906
78000,0.6154065132141113
80000,0.5667881965637207
82000,0.5687441825866699
84000,0.5371100902557373
86000,0.5760793685913086
88000,0.5548994541168213
90000,0.5855107307434082
92000,0.5952322483062744
94000,0.5102143287658691
96000,0.5960619449615479
98000,0.6167283058166504
100000,0.5056848526000977
