step,stat/step_time
2000,0.6414260864257812
4000,0.6296241283416748
6000,0.6378350257873535
8000,0.5912601947784424
10000,0.6276535987854004
12000,0.5356066226959229
14000,0.6113324165344238
16000,0.5560116767883301
18000,0.5894558429718018
20000,0.5865576267242432
22000,0.5741331577301025
24000,0.6065402030944824
26000,0.5948598384857178
28000,0.5449209213256836
30000,0.5656120777130127
32000,0.6967666149139404
34000,0.7827110290527344
36000,0.6096811294555664
38000,0.539238691329956
40000,0.5718810558319092
42000,0.5649125576019287
44000,0.6141476631164551
46000,0.6138105392456055
48000,0.5875098705291748
50000,0.6344926357269287
52000,0.6048271656036377
54000,0.5709304809570312
56000,0.6171534061431885
58000,0.5645003318786621
60000,0.5437617301940918
62000,0.5455226898193359
64000,0.6385302543640137
66000,0.5735845565795898
68000,0.5604763031005859
70000,0.5865068435668945
72000,0.4964008331298828
74000,0.5533905029296875
76000,0.776831865310669
78000,0.7977731227874756
80000,0.8423900604248047
82000,1.0314874649047852
84000,0.7540056705474854
86000,0.5971617698669434
88000,0.5371594429016113
90000,0.5363554954528809
92000,0.5492556095123291
94000,0.563232421875
96000,0.545961856842041
98000,0.5631701946258545
100000,0.5750231742858887
