step,adv_reward/adv_reward_raw_max
2000,-5.775519371032715
4000,312.6124267578125
6000,192.150146484375
8000,2.309424638748169
10000,25.348350524902344
12000,319.84588623046875
14000,1229.06640625
16000,29.75885772705078
18000,205.46875
20000,329.6319580078125
22000,427.64599609375
24000,232.68629455566406
26000,67.15149688720703
28000,0.42339909076690674
30000,-6.550363540649414
32000,410.1629638671875
34000,13.987836837768555
36000,-7.598409652709961
38000,-2.9110710620880127
40000,97.24322509765625
42000,326.8564453125
44000,145.31614685058594
46000,-5.694008827209473
48000,-7.513185977935791
50000,-0.02336684800684452
52000,-8.59402847290039
54000,-8.548711776733398
56000,23.684974670410156
58000,-7.684301376342773
60000,-11.045336723327637
62000,-5.90971040725708
64000,8.364537239074707
66000,-8.066256523132324
68000,-4.336338520050049
70000,-7.334113597869873
72000,157.36842346191406
74000,-7.289257049560547
76000,-9.217747688293457
78000,-6.691615581512451
80000,-6.909567356109619
82000,-8.748065948486328
84000,-8.924132347106934
86000,-4.394653797149658
88000,-9.123842239379883
90000,384.79931640625
92000,-6.721870422363281
94000,-7.212163925170898
96000,-10.1536226272583
98000,-1.5596189498901367
100000,-9.166827201843262
