cert_episode_violation_rate,uncert_episode_violation_rate,cert_violation_rate,uncert_violation_rate,cert_time_to_first_violation,uncert_time_to_first_violation,cert_integrated_slack,uncert_integrated_slack,cert_max_violation,uncert_max_violation,num_corrections,total_correction_magnitude,max_correction,mean_correction,correction_rate,cert_mean_action_rate,cert_max_action_rate,uncert_mean_action_rate,uncert_max_action_rate,cert_control_effort_l1,uncert_control_effort_l1,cert_control_effort_l2,uncert_control_effort_l2,cert_compute_time_total,cert_compute_time_per_step,uncert_compute_time_total,uncert_compute_time_per_step,experiment,ablation,seed,horizon,cost_horizon,max_w,terminal_set
1.0,1.0,0.3509933774834437,0.6744186046511628,0,2,4.62675280768795,20.530618552721076,0.028279209757961304,1.7925292900223002,704,4192.712807428646,19.76885328009874,5.9555579649088095,0.9324503311258279,0.1356877459325807,1.64730403978075,0.2920598089694977,1.333715796470642,147.18179428726125,44.393646240234375,52.8036495370166,59.47770309448242,1.9116818149996107,0.0025320288940392194,0.06521418900047138,0.0015166090465225902,no_correction_mag_h20_ch10_w0.005_tsfalse,no_correction_mag,42,20,10,0.005,False
1.0,1.0,0.2980132450331126,0.6274509803921569,0,2,3.1931298022844565,24.086488442302947,0.028279209757961304,1.8441878492976407,574,3194.9461374953726,19.038066687734467,5.566108248912816,0.7602649006622516,0.18364149317427278,1.697163260641391,0.17523297667503357,1.0667898654937744,190.18521714531832,33.74870681762695,73.76138185452491,30.945051193237305,2.243272439000066,0.002971221773510021,0.06319909100056975,0.0012391978627562697,no_correction_mag_h20_ch6_w0.001_tsfalse,no_correction_mag,42,20,6,0.001,False
1.0,1.0,0.5483443708609271,0.6607142857142857,0,3,9.255553120222107,25.7513728300735,0.028279209757961304,1.8643471251816879,703,5581.328145560115,19.31760933958411,7.939300349008509,0.9311258278145695,0.09158369096878079,1.363583366039663,0.08615373820066452,0.805701494216919,142.14917047813498,23.07131576538086,47.163332964646294,12.831538200378418,2.1869450050016894,0.002896615900664489,0.06711746400105767,0.00119852614287603,no_correction_mag_h20_ch6_w0.002_tsfalse,no_correction_mag,42,20,6,0.002,False
1.0,1.0,0.3509933774834437,0.6744186046511628,0,2,4.62675280768795,20.530618552721076,0.028279209757961304,1.7925292900223002,704,4192.712807428646,19.76885328009874,5.9555579649088095,0.9324503311258279,0.1356877459325807,1.64730403978075,0.2920598089694977,1.333715796470642,147.18179428726125,44.393646240234375,52.8036495370166,59.47770309448242,2.123235234999811,0.002812232099337498,0.06951187800041225,0.0016165553023351686,no_correction_mag_h20_ch6_w0.005_tsfalse,no_correction_mag,42,20,6,0.005,False
1.0,1.0,0.2980132450331126,0.6274509803921569,0,2,3.1931298022844565,24.086488442302947,0.028279209757961304,1.8441878492976407,574,3194.9461374953726,19.038066687734467,5.566108248912816,0.7602649006622516,0.18364149317427278,1.697163260641391,0.17523297667503357,1.0667898654937744,190.18521714531832,33.74870681762695,73.76138185452491,30.945051193237305,1.9700740110001789,0.0026093695509936143,0.08585746599965205,0.0016834797254833736,no_correction_mag_h20_ch8_w0.001_tsfalse,no_correction_mag,42,20,8,0.001,False
1.0,1.0,0.5483443708609271,0.6607142857142857,0,3,9.255553120222107,25.7513728300735,0.028279209757961304,1.8643471251816879,703,5581.328145560115,19.31760933958411,7.939300349008509,0.9311258278145695,0.09158369096878079,1.363583366039663,0.08615373820066452,0.805701494216919,142.14917047813498,23.07131576538086,47.163332964646294,12.831538200378418,1.8427665189992695,0.002440750356290423,0.07040208500075096,0.0012571800892991242,no_correction_mag_h20_ch8_w0.002_tsfalse,no_correction_mag,42,20,8,0.002,False
1.0,1.0,0.3509933774834437,0.6744186046511628,0,2,4.62675280768795,20.530618552721076,0.028279209757961304,1.7925292900223002,704,4192.712807428646,19.76885328009874,5.9555579649088095,0.9324503311258279,0.1356877459325807,1.64730403978075,0.2920598089694977,1.333715796470642,147.18179428726125,44.393646240234375,52.8036495370166,59.47770309448242,1.8911907729998347,0.0025048884410593837,0.05166015999930096,0.001201399069751185,no_correction_mag_h20_ch8_w0.005_tsfalse,no_correction_mag,42,20,8,0.005,False
1.0,1.0,0.5708609271523178,0.6507936507936508,0,3,9.895898096494523,28.382641543230218,0.028279209757961304,1.7998556444995264,709,5853.756833397659,16.624666978130513,8.25635660521078,0.9390728476821192,0.08292517351733013,1.3347639012090657,0.05266210064291954,0.4790026545524597,138.20382340524208,11.337895393371582,43.556207379455486,3.227844476699829,1.9123596200006432,0.0025329266490074745,0.08544260999951803,0.0013562319047542544,no_stability_penalty_h20_ch10_w0.001_tsfalse,no_stability_penalty,42,20,10,0.001,False
1.0,1.0,0.4847682119205298,0.6363636363636364,0,2,8.082866286920611,23.30820008665292,0.028279209757961304,1.8147758213852754,693,5079.235093719776,16.446448788521128,7.3293435680349175,0.9178807947019868,0.10355445293400675,1.5220584491176283,0.0796029269695282,0.6392834186553955,142.52044819028941,20.955753326416016,47.246757800917464,10.37912654876709,1.9620594030002394,0.0025987541761592573,0.09528772400153684,0.0017325040727552154,no_stability_penalty_h20_ch10_w0.002_tsfalse,no_stability_penalty,42,20,10,0.002,False
1.0,1.0,0.5708609271523178,0.6091954022988506,0,2,8.26390343316435,30.87956900841153,0.028279209757961304,1.6962794424941556,726,5788.477896659,17.34666208860389,7.973110050486097,0.9615894039735099,0.0700752608876506,1.0431384869929168,0.06589893251657486,0.7446856498718262,120.05021764540938,13.09354305267334,35.7863157068705,3.6174473762512207,2.252212130000771,0.002983062423842081,0.09000876599930052,0.0010345835172333394,no_stability_penalty_h20_ch10_w0.005_tsfalse,no_stability_penalty,42,20,10,0.005,False
