step,stat/ep_reward
2000,0.4661373778881247
4000,0.43107037268070536
6000,0.2668991076451553
8000,0.39715056303688917
10000,0.35470144511897544
12000,0.3419333780412898
14000,0.24628563082111393
16000,0.1818305286449177
18000,0.26236590281466066
20000,0.29289373225647053
22000,0.36072303587585736
24000,0.19019006419570478
26000,0.21770444243634718
28000,0.18539325060657044
30000,0.20646559955817506
32000,0.23480241372542826
34000,0.20781374947297784
36000,0.37033765823482484
38000,0.2664438762542768
40000,0.2490763330236372
42000,0.29202150023079926
44000,0.2541050402285875
46000,0.23063302007303194
48000,0.2533430664859354
50000,0.2743254245296587
52000,0.27794541971645464
54000,0.25131035430661586
56000,0.24958902767723257
58000,0.2553445795387144
60000,0.31364112440449265
62000,0.2825668822371359
64000,0.29556604981533796
66000,0.37274247923365883
68000,0.46036013504435636
70000,0.44027473608127654
72000,0.41510810509403895
74000,0.2825234576882522
76000,0.28761644056409075
78000,0.273609127742819
80000,0.34790980646031155
82000,0.334368904856004
84000,0.24597586078056133
86000,0.22521798740377333
88000,0.20277983468186597
90000,0.21367251286698755
92000,0.27851117801240455
94000,0.29690888354235934
96000,0.3315228184598311
98000,0.30694799181516835
100000,0.24191313350583754
