step,stat/step_time
2000,0.6409556865692139
4000,0.6005871295928955
6000,0.6175713539123535
8000,0.6176834106445312
10000,0.5840620994567871
12000,1.0185048580169678
14000,0.6149249076843262
16000,0.5827789306640625
18000,0.6945805549621582
20000,0.6079738140106201
22000,0.5570180416107178
24000,0.5858175754547119
26000,0.6201331615447998
28000,0.5886268615722656
30000,0.6011447906494141
32000,0.6126084327697754
34000,0.5043771266937256
36000,0.5868706703186035
38000,0.610161542892456
40000,0.5496034622192383
42000,0.6074569225311279
44000,0.5784859657287598
46000,0.630887508392334
48000,0.6480200290679932
50000,0.5819981098175049
52000,0.5509946346282959
54000,0.5850503444671631
56000,0.5938234329223633
58000,0.5506558418273926
60000,0.6229763031005859
62000,0.7491698265075684
64000,0.5649831295013428
66000,0.6036462783813477
68000,0.594639778137207
70000,0.5476524829864502
72000,0.6024808883666992
74000,0.6109573841094971
76000,0.5751278400421143
78000,0.5852863788604736
80000,0.571505069732666
82000,0.5694642066955566
84000,0.5725455284118652
86000,0.5776424407958984
88000,0.5862712860107422
90000,0.5882093906402588
92000,0.5796167850494385
94000,0.5556163787841797
96000,0.6013495922088623
98000,0.5830562114715576
100000,0.5589077472686768
