step,stat/step_time
2000,0.7137324810028076
4000,0.6714956760406494
6000,0.7503645420074463
8000,0.6818468570709229
10000,0.6395535469055176
12000,0.66042160987854
14000,0.7118642330169678
16000,0.6341886520385742
18000,0.7026152610778809
20000,0.6599831581115723
22000,0.6230027675628662
24000,0.6934032440185547
26000,0.6343119144439697
28000,0.5933187007904053
30000,0.6849346160888672
32000,0.6783809661865234
34000,0.6043155193328857
36000,0.738227128982544
38000,0.6861977577209473
40000,0.6707963943481445
42000,0.6538803577423096
44000,0.7334904670715332
46000,0.6429789066314697
48000,0.6292994022369385
50000,2.8809001445770264
52000,2.6970455646514893
54000,0.9203627109527588
56000,2.8571419715881348
58000,3.019312620162964
60000,1.8167788982391357
62000,1.422994613647461
64000,0.6196691989898682
66000,0.7313182353973389
68000,0.6911270618438721
70000,1.2153856754302979
72000,0.7065529823303223
74000,2.016197443008423
76000,0.5825340747833252
78000,0.654099702835083
80000,0.723416805267334
82000,4.471655368804932
84000,0.7488827705383301
86000,0.5412864685058594
88000,0.5451092720031738
90000,0.5839047431945801
92000,0.5674822330474854
94000,0.5464093685150146
96000,0.5815904140472412
98000,0.6096823215484619
100000,0.5997776985168457
