step,stat/ep_reward
2000,0.44207061389885416
4000,0.3638432280594762
6000,0.38778307775703225
8000,0.36692122277435335
10000,0.366460398244716
12000,0.29192094466378804
14000,0.31923329217227236
16000,0.24151204037494006
18000,0.34593159374601556
20000,0.2972486871371745
22000,0.20310299264774004
24000,0.20365772200293497
26000,0.2062437754174739
28000,0.23555219459096097
30000,0.2997677047248713
32000,0.3358179784935554
34000,0.22449692670946325
36000,0.3394620007833554
38000,0.35304032321184403
40000,0.2942625377645469
42000,0.31251374744329263
44000,0.2798093014453316
46000,0.1780460578265627
48000,0.23931363056509797
50000,0.24561970413723616
52000,0.26754053160734564
54000,0.2870001842908964
56000,0.23866548176612631
58000,0.3600445333588575
60000,0.3854929150446499
62000,0.30448368448985746
64000,0.39404335999619783
66000,0.2514013966553123
68000,0.29249009756771727
70000,0.29033646813540626
72000,0.28989966046491633
74000,0.2820690347801914
76000,0.30489411074060707
78000,0.3173196352673652
80000,0.3086223543387298
82000,0.32081585504477605
84000,0.3243426337171983
86000,0.29291048188877933
88000,0.3459908647439733
90000,0.34319308917763347
92000,0.3050375672413991
94000,0.33281224097700945
96000,0.3161393075166845
98000,0.27280572843474415
100000,0.2852525645019013
