step,adv_reward/adv_reward_raw_max
2000,68.43138122558594
4000,120.49038696289062
6000,177.0076141357422
8000,170.9529266357422
10000,110.60138702392578
12000,-9.371756553649902
14000,349.2359924316406
16000,-0.02522101253271103
18000,-9.415303230285645
20000,311.7293701171875
22000,60.54957580566406
24000,-11.056079864501953
26000,353.8542175292969
28000,4.747413635253906
30000,308.8432922363281
32000,314.0982971191406
34000,239.44827270507812
36000,39.24420928955078
38000,253.74765014648438
40000,115.20884704589844
42000,299.7226257324219
44000,59.92206573486328
46000,214.84934997558594
48000,224.1667938232422
50000,195.87901306152344
52000,204.33335876464844
54000,257.0333251953125
56000,29.444812774658203
58000,263.03448486328125
60000,256.4580383300781
62000,1.924222707748413
64000,-0.6859896183013916
66000,23.169710159301758
68000,-6.565881252288818
70000,116.01579284667969
72000,247.6569061279297
74000,-10.713106155395508
76000,80.6937026977539
78000,-6.955252170562744
80000,110.61100006103516
82000,218.1264190673828
84000,89.61508178710938
86000,141.53919982910156
88000,41.03227996826172
90000,-9.347075462341309
92000,-8.271371841430664
94000,219.0474090576172
96000,248.33883666992188
98000,-2.09071946144104
100000,193.445556640625
