step,adv_reward/adv_reward_raw_mean
2000,20.765026092529297
4000,94.03025817871094
6000,174.4773712158203
8000,163.11485290527344
10000,81.55879211425781
12000,-14.054075241088867
14000,347.5566101074219
16000,-6.0965728759765625
18000,-11.009602546691895
20000,302.85491943359375
22000,35.64168167114258
24000,-12.201156616210938
26000,341.6562194824219
28000,-2.721893548965454
30000,300.68505859375
32000,309.93115234375
34000,142.49688720703125
36000,36.71485900878906
38000,232.28688049316406
40000,110.26888275146484
42000,292.7364196777344
44000,5.643428802490234
46000,209.91949462890625
48000,220.0847625732422
50000,167.2185821533203
52000,172.61737060546875
54000,252.4147491455078
56000,24.704025268554688
58000,249.99111938476562
60000,254.79388427734375
62000,-10.719310760498047
64000,-12.258963584899902
66000,19.439130783081055
68000,-9.952142715454102
70000,114.84366607666016
72000,244.95559692382812
74000,-14.918289184570312
76000,78.96119689941406
78000,-9.751535415649414
80000,107.10111999511719
82000,214.38662719726562
84000,88.15084075927734
86000,78.71603393554688
88000,29.32740592956543
90000,-14.227190017700195
92000,-11.343482971191406
94000,201.21763610839844
96000,242.95608520507812
98000,-9.131501197814941
100000,187.15133666992188
