step,adv_reward/adv_reward_raw_mean
2000,4.607963562011719
4000,127.19169616699219
6000,105.13148498535156
8000,181.99209594726562
10000,51.555084228515625
12000,65.97795104980469
14000,183.02149963378906
16000,87.43882751464844
18000,221.96400451660156
20000,2.234020233154297
22000,79.06001281738281
24000,117.68574523925781
26000,149.55203247070312
28000,-14.119451522827148
30000,-13.351908683776855
32000,70.33488464355469
34000,106.98094177246094
36000,-15.659521102905273
38000,129.9604949951172
40000,26.626968383789062
42000,127.28858947753906
44000,123.64275360107422
46000,218.02076721191406
48000,232.658447265625
50000,170.30233764648438
52000,181.51670837402344
54000,202.38702392578125
56000,37.83881378173828
58000,225.49386596679688
60000,240.65138244628906
62000,197.20663452148438
64000,241.63796997070312
66000,180.41473388671875
68000,423.014404296875
70000,320.197021484375
72000,291.2604064941406
74000,124.04174041748047
76000,131.71731567382812
78000,282.55615234375
80000,184.05650329589844
82000,145.4850311279297
84000,287.7044677734375
86000,52.68227005004883
88000,194.53875732421875
90000,148.0559844970703
92000,107.12106323242188
94000,197.47496032714844
96000,288.0715026855469
98000,183.68771362304688
100000,251.60511779785156
