step,stat/ep_reward
2000,0.44954330608783993
4000,0.3982215985636398
6000,0.39230241306983327
8000,0.3498383556082029
10000,0.45590434551542963
12000,0.2719289236981057
14000,0.3008002748110379
16000,0.26621691664025104
18000,0.24450193667631354
20000,0.25245229709186423
22000,0.2991418934828457
24000,0.24975855713286504
26000,0.28111007343047567
28000,0.24430706688805154
30000,0.35429408226135195
32000,0.36343786120761906
34000,0.36376523626130275
36000,0.3492729989041485
38000,0.3973578850341078
40000,0.27113897832636613
42000,0.24190056981836966
44000,0.21977247958592322
46000,0.20899775992588193
48000,0.20208150479176398
50000,0.2916723273956066
52000,0.2123086628303524
54000,0.2325158902552779
56000,0.24901926723325932
58000,0.24424924322494004
60000,0.2666646509650344
62000,0.20974000337863283
64000,0.25070792889379423
66000,0.1910910290100897
68000,0.2337041813862998
70000,0.3096764390491238
72000,0.2534817523885965
74000,0.2659054448897881
76000,0.24401508177741946
78000,0.247763401164734
80000,0.18703286630131308
82000,0.2531968718027219
84000,0.2667321870131182
86000,0.27428850093886836
88000,0.3128186496940373
90000,0.2851045405493101
92000,0.2271859238740075
94000,0.2837329464769592
96000,0.24655046069112435
98000,0.19698640659544953
100000,0.22263659421283485
