step,stat/ep_return
2000,5.9148289973394546
4000,5.567449446473272
6000,9.36472835357107
8000,8.7638636715801
10000,8.342856686253963
12000,8.745779764076435
14000,11.582237753878264
16000,12.370232796056417
18000,10.91012434005808
20000,10.818631419936818
22000,6.866591289761412
24000,12.295759777829108
26000,14.981746887437035
28000,10.042846175438385
30000,17.11889891484616
32000,20.490801969572434
34000,22.91951363454555
36000,13.843440060696613
38000,14.180638767652601
40000,13.337815080073018
42000,9.682031151133279
44000,8.030772965212993
46000,9.959923264176703
48000,9.316057690022294
50000,12.006822132562178
52000,7.9385751529106985
54000,11.515782359910293
56000,10.092061357601546
58000,9.270170096455834
60000,8.667640639050761
62000,7.84967603324704
64000,11.098327529166085
66000,6.947059700790864
68000,8.103820118742249
70000,13.154860664894255
72000,9.626878828339326
74000,8.244499731375509
76000,9.455969957612487
78000,6.3293748302319806
80000,4.7173844078964855
82000,8.01512778233984
84000,9.754473701315852
86000,8.692921971926536
88000,11.594008187937064
90000,9.779970277800533
92000,6.527688679597969
94000,9.096254131508088
96000,8.295877885554479
98000,4.433529615873691
100000,6.652573055830048
