step,adv_reward/adv_reward_raw_min
10000,5.929498672485352
20000,-1.3574719429016113
30000,-1.2344735860824585
40000,-1.3072000741958618
50000,4.191886901855469
60000,6.100070476531982
70000,4.913931369781494
80000,-1.3850188255310059
90000,3.0238702297210693
100000,3.430555582046509
110000,5.835136890411377
120000,2.674426317214966
130000,1.3119949102401733
140000,10.251402854919434
150000,-9.043256759643555
160000,2.4085912704467773
170000,1.001640796661377
180000,5.570869445800781
190000,4.079433441162109
200000,10.740318298339844
210000,-0.9813054800033569
220000,5.064533233642578
230000,5.9877190589904785
240000,18.83298110961914
250000,0.8537543416023254
260000,4.869769096374512
270000,74.57875061035156
280000,1.3032318353652954
290000,80.86915588378906
300000,76.65797424316406
310000,3.51371693611145
320000,9.383999824523926
330000,-6.883259296417236
340000,8.545647621154785
350000,-0.6648582816123962
360000,2.866291046142578
370000,21.125324249267578
380000,5.79996395111084
390000,71.84701538085938
400000,1.2803661823272705
410000,31.01148223876953
420000,7.226256370544434
430000,31.91902732849121
440000,6.22321081161499
450000,5.405985355377197
460000,7.126597881317139
470000,3.6076059341430664
480000,6.732959747314453
490000,5.291326999664307
500000,3.1529011726379395
