step,stat/step_time
2000,0.7250733375549316
4000,0.6551294326782227
6000,0.7173318862915039
8000,0.671825647354126
10000,0.668668270111084
12000,0.6389317512512207
14000,0.6343944072723389
16000,0.572084903717041
18000,0.6400043964385986
20000,0.6115422248840332
22000,0.5355210304260254
24000,1.0543482303619385
26000,0.6698770523071289
28000,0.6853659152984619
30000,0.6501739025115967
32000,0.6416566371917725
34000,0.6207566261291504
36000,0.7344381809234619
38000,0.6008663177490234
40000,0.5881578922271729
42000,0.5774939060211182
44000,0.7437450885772705
46000,0.6250882148742676
48000,0.7113795280456543
50000,0.6198594570159912
52000,0.5775010585784912
54000,0.6267971992492676
56000,0.6039471626281738
58000,0.5957832336425781
60000,0.6439723968505859
62000,0.6542186737060547
64000,0.665001630783081
66000,0.7157833576202393
68000,0.7288808822631836
70000,0.6751644611358643
72000,0.6842925548553467
74000,0.6385378837585449
76000,0.5925929546356201
78000,0.6439392566680908
80000,0.6307382583618164
82000,0.8410990238189697
84000,0.8510692119598389
86000,0.571061372756958
88000,0.7642836570739746
90000,0.9633204936981201
92000,0.7329025268554688
94000,0.5622520446777344
96000,0.6076297760009766
98000,0.6282515525817871
100000,0.5738487243652344
