step,stat/step_time
2000,0.6555640697479248
4000,0.6051957607269287
6000,0.6559088230133057
8000,0.6266725063323975
10000,0.5815768241882324
12000,0.5624747276306152
14000,0.6593677997589111
16000,0.5476951599121094
18000,0.6233229637145996
20000,0.629166841506958
22000,0.5758559703826904
24000,0.6512672901153564
26000,0.7038140296936035
28000,0.5680592060089111
30000,0.5663697719573975
32000,0.538569450378418
34000,0.5185692310333252
36000,0.5390944480895996
38000,0.5498664379119873
40000,0.5679886341094971
42000,0.612433671951294
44000,0.5703041553497314
46000,0.5204944610595703
48000,0.5451297760009766
50000,0.5540919303894043
52000,0.5156154632568359
54000,0.5833044052124023
56000,0.5463573932647705
58000,0.7035171985626221
60000,0.558786153793335
62000,0.5493583679199219
64000,0.5254740715026855
66000,0.5524387359619141
68000,0.5633604526519775
70000,0.5275537967681885
72000,0.5562341213226318
74000,0.5458734035491943
76000,0.5532593727111816
78000,0.5656137466430664
80000,0.5603203773498535
82000,0.5394635200500488
84000,0.5430521965026855
86000,0.5362143516540527
88000,0.5304489135742188
90000,0.5513365268707275
92000,0.8836157321929932
94000,0.5219178199768066
96000,0.5770113468170166
98000,0.6043810844421387
100000,0.5358865261077881
