step,stat/step_time
2000,0.6901583671569824
4000,0.6019978523254395
6000,1.1179873943328857
8000,0.6259572505950928
10000,0.6204109191894531
12000,0.6264877319335938
14000,0.764763355255127
16000,0.6177413463592529
18000,0.7483954429626465
20000,0.628253698348999
22000,0.5956177711486816
24000,0.5897157192230225
26000,0.661264181137085
28000,0.572169303894043
30000,0.5707972049713135
32000,0.54864501953125
34000,0.5389173030853271
36000,0.556847333908081
38000,0.6979584693908691
40000,0.5617721080780029
42000,0.6233553886413574
44000,0.6125948429107666
46000,0.6333246231079102
48000,0.5808544158935547
50000,0.6180696487426758
52000,0.58174729347229
54000,0.5835423469543457
56000,0.6313509941101074
58000,0.5875284671783447
60000,0.5917885303497314
62000,0.5991261005401611
64000,0.7352404594421387
66000,0.5955076217651367
68000,0.5601801872253418
70000,0.5475223064422607
72000,0.5961005687713623
74000,0.5682458877563477
76000,0.5270352363586426
78000,0.5658798217773438
80000,0.6010041236877441
82000,0.5396678447723389
84000,0.5578892230987549
86000,0.5945577621459961
88000,0.580333948135376
90000,0.5592308044433594
92000,0.5716753005981445
94000,0.5468971729278564
96000,0.6028785705566406
98000,0.515362024307251
100000,0.5575785636901855
