step,adv_reward/adv_reward_raw_min
2000,146.64732360839844
4000,227.02212524414062
6000,253.84860229492188
8000,74.06120300292969
10000,78.1498794555664
12000,290.9582214355469
14000,322.01702880859375
16000,14.563183784484863
18000,180.72015380859375
20000,-7.651273250579834
22000,371.8345642089844
24000,297.2655029296875
26000,151.5508270263672
28000,-100.0
30000,-21.867528915405273
32000,117.662353515625
34000,-100.0
36000,-21.99895477294922
38000,107.35296630859375
40000,13.345701217651367
42000,201.76226806640625
44000,-11.035613059997559
46000,-24.06784439086914
48000,211.3616180419922
50000,128.01319885253906
52000,9.806126594543457
54000,-2.589582681655884
56000,184.595947265625
58000,168.33396911621094
60000,84.24607849121094
62000,89.70142364501953
64000,44.32088088989258
66000,-24.16798210144043
68000,69.35153198242188
70000,256.68621826171875
72000,-12.070843696594238
74000,159.48867797851562
76000,34.90766906738281
78000,-12.675357818603516
80000,235.56480407714844
82000,225.28472900390625
84000,-13.310236930847168
86000,-12.341742515563965
88000,182.9200439453125
90000,126.5173568725586
92000,241.27114868164062
94000,275.7464904785156
96000,196.5803680419922
98000,120.9815902709961
100000,155.9304656982422
