step,stat/ep_return
2000,5.655293702577075
4000,5.049065359860839
6000,7.9235110512412685
8000,10.357248708885132
10000,5.991958503272509
12000,18.037924993204797
14000,13.79145995540983
16000,16.934536117750216
18000,16.06096651064517
20000,16.51619542036817
22000,17.855086835993095
24000,17.828945101502423
26000,18.81571058282056
28000,8.746506715048607
30000,10.785374636495337
32000,12.921734899336204
34000,25.088296336856068
36000,14.31876440510663
38000,15.672385015917522
40000,16.31191615975391
42000,19.788747800038607
44000,11.051602137439133
46000,9.022248381423587
48000,21.559933522843522
50000,33.2832791943002
52000,22.61649481514001
54000,30.259150570736598
56000,26.640388420942134
58000,43.5745326917836
60000,56.83578759239348
62000,41.85050948809077
64000,28.299140284433644
66000,34.36655417582054
68000,38.493789736825654
70000,46.74182698136988
72000,46.89805862365914
74000,28.597348991743495
76000,35.40467153795205
78000,18.757652244541323
80000,31.804997874836836
82000,36.2351253233964
84000,28.841999017247396
86000,21.422368886671897
88000,32.09000509319662
90000,32.870370559410205
92000,26.148428429980022
94000,22.132444914895213
96000,14.38645381024124
98000,19.136323801748706
100000,29.483905494385407
