step,loss/policy_loss
2000,-0.011925188392533622
4000,-0.019899369747946045
6000,0.009981473936187231
8000,-0.01069245178273961
10000,0.028945496109202513
12000,-0.004979930322257813
14000,0.06785866077982386
16000,0.10028906825706636
18000,-0.012598096513996456
20000,0.09292735329418314
22000,-0.011028983938135062
24000,0.010662404276624985
26000,0.02167051381930012
28000,-0.011075414328651128
30000,-0.005279083152455065
32000,-0.01745042893613967
34000,0.04601012079784516
36000,-0.02069059102663738
38000,0.1766661184251319
40000,0.003844432158546628
42000,0.008736828695171596
44000,0.0007481427489601164
46000,-0.011858487494457868
48000,0.0022318645765629563
50000,0.018259966253678143
52000,-0.0005285619904532512
54000,0.1694176333611475
56000,0.06434613793797536
58000,0.0016430618088822777
60000,0.02011506162096447
62000,0.014418164889201357
64000,0.0020104360732560774
66000,-0.011689349001238993
68000,0.0178926763655217
70000,0.005924192554419276
72000,0.17393019539881277
74000,0.002697490000875344
76000,0.011489437271002555
78000,0.033484444810764825
80000,0.02335198042904602
82000,0.06114393967110424
84000,0.051081748665496765
86000,-0.00441589983810155
88000,0.008268498887567186
90000,-0.015234224286521153
92000,0.03398344135408014
94000,0.05621291320472216
96000,0.026030130892558474
98000,0.19146618605978585
100000,0.038017845250451175
