step,loss/approx_kl
2000,-0.058098980287710836
4000,-0.030562932191727066
6000,-0.10077574539463967
8000,-0.010958677095671495
10000,-0.09263080862971643
12000,-0.0721021384932101
14000,-0.07388192065215358
16000,-0.06348748661888143
18000,-0.0719975695014
20000,-0.06728129282904169
22000,-0.01565051435803374
24000,-0.07633256170277794
26000,-0.06267662254006912
28000,-0.06385634921801586
30000,-0.03823188933699082
32000,-0.04536811663613965
34000,0.131351617941012
36000,-0.04474871256388724
38000,-0.07739828191697598
40000,-0.032350462318087615
42000,-0.07026479442914327
44000,0.16122203270594276
46000,0.2488962883129716
48000,0.391711733986934
50000,0.22363344930733248
52000,0.37764829595883687
54000,0.5057440469662347
56000,0.37943272963166236
58000,0.5182556403179963
60000,0.49624607364336654
62000,0.40878997966647146
64000,0.44804607555270204
66000,0.5285725891590118
68000,0.38616335466504104
70000,0.4282757858435312
72000,0.47907932202021275
74000,0.27940210103988644
76000,0.5207745730876923
78000,0.5286484589179358
80000,0.3858540972073873
82000,0.5704897470772267
84000,0.5111271023750306
86000,0.36147129933039346
88000,0.4822837983568509
90000,0.48298800711830453
92000,0.3661007304986318
94000,0.5095355987548827
96000,0.5318696533640226
98000,0.26972241923213003
100000,0.5564170852303505
