step,stat/ep_reward
2000,0.4303869326050602
4000,0.36456823560560264
6000,0.31214423567100025
8000,0.3140206875449848
10000,0.2705920373436613
12000,0.3802588330709537
14000,0.30540022041033027
16000,0.30937994497014226
18000,0.28442768636294113
20000,0.3106704944223001
22000,0.25423943415805844
24000,0.2139612028883453
26000,0.23776219813168428
28000,0.2690791342024912
30000,0.20044927234577914
32000,0.32065749324066156
34000,0.2719921312783323
36000,0.30211582599514325
38000,0.29565540541880786
40000,0.3813861619804847
42000,0.35473533900672277
44000,0.3139951953902963
46000,0.3067351848489747
48000,0.2905925010453812
50000,0.22966883798614018
52000,0.24969987095274027
54000,0.3114065024819435
56000,0.32678713648482133
58000,0.3619346047133144
60000,0.2690808392942722
62000,0.3032844663037298
64000,0.28381645909038344
66000,0.38904235450462127
68000,0.23044332811975904
70000,0.2618824773032532
72000,0.34960352457406263
74000,0.2776214487656598
76000,0.2877161030841576
78000,0.2986364412092256
80000,0.2953933594512007
82000,0.2655248884010769
84000,0.3163058096020223
86000,0.2285056746985711
88000,0.22194946548494293
90000,0.24941223137228294
92000,0.27045499829182673
94000,0.28566841058726966
96000,0.3319757894611838
98000,0.2991136340660462
100000,0.42737771534336055
