step,adv_reward/adv_reward_raw_max
2000,8.704202651977539
4000,2.3722615242004395
6000,213.16970825195312
8000,92.05522918701172
10000,194.0217742919922
12000,415.3497314453125
14000,396.6048889160156
16000,40.425113677978516
18000,521.2698364257812
20000,21.65514373779297
22000,-7.729581832885742
24000,284.5072021484375
26000,148.64437866210938
28000,43.7403450012207
30000,179.00967407226562
32000,192.7306671142578
34000,-6.21295690536499
36000,-9.2794771194458
38000,31.351608276367188
40000,126.20633697509766
42000,-12.357091903686523
44000,208.0992431640625
46000,-5.577208518981934
48000,-8.44572925567627
50000,-6.991800308227539
52000,-4.594154357910156
54000,-7.7776007652282715
56000,-7.5355143547058105
58000,-3.9112515449523926
60000,-7.265738487243652
62000,-0.6503378748893738
64000,140.32952880859375
66000,-7.678460121154785
68000,-11.192423820495605
70000,130.4977264404297
72000,281.30712890625
74000,24.801027297973633
76000,96.40757751464844
78000,131.28729248046875
80000,-6.038651943206787
82000,441.13677978515625
84000,-9.855172157287598
86000,780.7626953125
88000,447.0427551269531
90000,-8.602012634277344
92000,3.987107515335083
94000,-7.062280178070068
96000,168.8097381591797
98000,-9.024971008300781
100000,-8.156606674194336
