step,stat/ep_reward
2000,0.43843223794894126
4000,0.29336262060716967
6000,0.2961707582042477
8000,0.3572114761716881
10000,0.3599672148329869
12000,0.31891109687738844
14000,0.2908442756924815
16000,0.26454935619183634
18000,0.2465202316780773
20000,0.20334057529540311
22000,0.23628421781906156
24000,0.22220172203642324
26000,0.26489643872230373
28000,0.19675448729225536
30000,0.17839064826063886
32000,0.23565131905592257
34000,0.2151716143439108
36000,0.19555163035783601
38000,0.22474107116305603
40000,0.20058952207510164
42000,0.19846446342595667
44000,0.24550892252117557
46000,0.1942525820612747
48000,0.29730889375273367
50000,0.1680242089738545
52000,0.2784214580147035
54000,0.24597524240704702
56000,0.18984260862169872
58000,0.13687962272913068
60000,0.16151394019004342
62000,0.21251890234871804
64000,0.22480032364800082
66000,0.17716223552304308
68000,0.20705397594626454
70000,0.2160546150490555
72000,0.23262264884636874
74000,0.235883420647146
76000,0.13738819800977825
78000,0.2654675192036657
80000,0.20822520574261652
82000,0.1849955745413262
84000,0.2019160947745789
86000,0.16883073598988013
88000,0.22773874936395297
90000,0.2341386590806036
92000,0.19358435510978828
94000,0.21016791870634682
96000,0.16680678878827035
98000,0.19601912366604268
100000,0.2326714740292406
