step,adv_reward/adv_reward_raw_max
2000,18.144590377807617
4000,49.525306701660156
6000,8.149226188659668
8000,37.078216552734375
10000,20.235904693603516
12000,5.699443817138672
14000,51.74941635131836
16000,37.447837829589844
18000,6.30949068069458
20000,32.97782897949219
22000,21.565053939819336
24000,7.337970733642578
26000,18.0073184967041
28000,35.371681213378906
30000,7.362113952636719
32000,16.817211151123047
34000,39.62763977050781
36000,6.827160835266113
38000,40.16609191894531
40000,36.694862365722656
42000,5.058499813079834
44000,52.49993896484375
46000,52.088504791259766
48000,6.220887660980225
50000,12.04730224609375
52000,26.955026626586914
54000,8.32087516784668
56000,7.33933687210083
58000,5.915517330169678
60000,7.179494380950928
62000,6.810983657836914
64000,5.724686622619629
66000,6.89827299118042
68000,8.097899436950684
70000,7.26773738861084
72000,4.969472408294678
74000,6.950041770935059
76000,12.249381065368652
78000,4.505856037139893
80000,11.508357048034668
82000,6.989543914794922
84000,6.721182823181152
86000,12.837608337402344
88000,9.944585800170898
90000,5.09271764755249
92000,11.366759300231934
94000,6.005433559417725
96000,7.698469638824463
98000,5.696007251739502
100000,6.197288513183594
