step,stat/step_time
2000,0.6571314334869385
4000,0.619499921798706
6000,0.6698653697967529
8000,0.5805230140686035
10000,0.5986189842224121
12000,0.6302366256713867
14000,0.5954990386962891
16000,0.6200704574584961
18000,0.6292333602905273
20000,0.5892078876495361
22000,0.5951340198516846
24000,0.6876757144927979
26000,0.6135950088500977
28000,0.587688684463501
30000,0.5751943588256836
32000,0.6266281604766846
34000,0.6071164608001709
36000,0.6139295101165771
38000,0.6008896827697754
40000,0.6089262962341309
42000,0.6322517395019531
44000,0.6014695167541504
46000,0.5876214504241943
48000,0.575387716293335
50000,0.6146352291107178
52000,0.6008057594299316
54000,1.7981557846069336
56000,0.586540699005127
58000,0.5380759239196777
60000,0.6188638210296631
62000,0.6068885326385498
64000,0.6116464138031006
66000,0.6193809509277344
68000,0.600287675857544
70000,0.5736453533172607
72000,0.5563204288482666
74000,0.593822717666626
76000,0.5663354396820068
78000,0.5927467346191406
80000,0.5890016555786133
82000,0.5768542289733887
84000,0.578965425491333
86000,0.5866415500640869
88000,0.9375755786895752
90000,0.59256911277771
92000,0.5855565071105957
94000,0.5745706558227539
96000,0.6318373680114746
98000,0.6481690406799316
100000,0.5746798515319824
