step,loss/policy_loss
10000,0.10564629362796982
20000,0.20997680211336434
30000,0.29884475039432046
40000,0.07142949524796224
50000,0.066270523963476
60000,0.03934682162453913
70000,0.18361738357278087
80000,0.019380547834136556
90000,0.22671124627779266
100000,0.022323507406690098
110000,0.21573796286338168
120000,0.05408675294813402
130000,0.3785214268796154
140000,0.039292741610952545
150000,0.15301897329025152
160000,0.2530544483744518
170000,0.07028155957510851
180000,0.0369483228344399
190000,0.030352409373608485
200000,0.084371021393501
210000,0.08943206172643332
220000,0.047693552214603585
230000,0.05199150926580316
240000,0.03741194158281781
250000,0.08831925818670204
260000,0.06975247243574148
270000,0.10009552565971562
280000,0.10145474991031896
290000,0.089674173818822
300000,0.06758824076739864
310000,0.07860529726534307
320000,0.10037207739249901
330000,0.08952762897568457
340000,0.058291327230266886
350000,0.02945421397030986
360000,0.05116070854547463
370000,0.1010847041572593
380000,0.17127163565600959
390000,0.06934573807253426
400000,0.036094937008593245
410000,0.11019170734273517
420000,0.1786837372876397
430000,0.09375700749546016
440000,0.02231194175465214
450000,0.07070011156437683
460000,0.06204933815026945
470000,0.10562214975777182
480000,0.04625745189338772
490000,0.09132101618812687
500000,0.1334460839064519
