step,stat/step_time
2000,0.6321721076965332
4000,0.6118295192718506
6000,0.7058901786804199
8000,0.5691421031951904
10000,0.6141009330749512
12000,0.591339111328125
14000,0.6088125705718994
16000,0.5858774185180664
18000,0.6346402168273926
20000,0.5970757007598877
22000,0.5807309150695801
24000,0.5772762298583984
26000,0.677032470703125
28000,0.6393437385559082
30000,1.0002496242523193
32000,0.5373585224151611
34000,0.5188829898834229
36000,0.5382325649261475
38000,0.6003286838531494
40000,0.5682449340820312
42000,0.597463846206665
44000,0.5864641666412354
46000,0.575160026550293
48000,0.6083183288574219
50000,0.5858714580535889
52000,0.578881025314331
54000,0.5936954021453857
56000,0.5914437770843506
58000,0.5795831680297852
60000,0.6234104633331299
62000,0.965444803237915
64000,0.5670251846313477
66000,0.5893211364746094
68000,0.574286699295044
70000,0.544520378112793
72000,0.57889723777771
74000,0.5778861045837402
76000,0.5643711090087891
78000,0.564831018447876
80000,0.5678396224975586
82000,0.54248046875
84000,0.5491180419921875
86000,0.5585892200469971
88000,0.584747314453125
90000,0.5516138076782227
92000,0.5673365592956543
94000,0.5877504348754883
96000,0.6329524517059326
98000,0.5951268672943115
100000,0.566089391708374
