step,adv_reward/adv_reward_scaled_mean
2000,99.99532318115234
4000,99.99996185302734
6000,99.99999237060547
8000,99.25928497314453
10000,99.37184143066406
12000,100.0
14000,100.0
16000,46.9520263671875
18000,99.99934387207031
20000,-17.44171142578125
22000,100.0
24000,100.0
26000,99.99543762207031
28000,48.99298858642578
30000,-36.11827850341797
32000,99.95915222167969
34000,50.051597595214844
36000,-37.30278015136719
38000,99.90118408203125
40000,66.35389709472656
42000,99.99983978271484
44000,-26.470661163330078
46000,-11.778392791748047
48000,99.9998779296875
50000,99.97462463378906
52000,39.29628372192383
54000,20.030555725097656
56000,99.99919891357422
58000,99.99829864501953
60000,99.56954956054688
62000,99.56172180175781
64000,93.67996978759766
66000,-49.08224105834961
68000,98.27776336669922
70000,99.99999237060547
72000,-31.521818161010742
74000,99.99557495117188
76000,91.77877044677734
78000,-32.72328567504883
80000,99.9999771118164
82000,99.99993896484375
84000,-32.991397857666016
86000,-34.86393737792969
88000,99.99907684326172
90000,99.96235656738281
92000,99.99998474121094
94000,100.0
96000,99.99964904785156
98000,99.96587371826172
100000,99.99519348144531
