step,adv_reward/adv_reward_raw_max
2000,192.64849853515625
4000,237.93247985839844
6000,257.39935302734375
8000,119.71504974365234
10000,91.02224731445312
12000,296.5047607421875
14000,329.051513671875
16000,15.953907012939453
18000,195.4622039794922
20000,-0.26152902841567993
22000,420.91265869140625
24000,300.372802734375
26000,197.53663635253906
28000,76.69960021972656
30000,-7.191163539886475
32000,141.15126037597656
34000,152.81695556640625
36000,-7.437745571136475
38000,126.86446380615234
40000,35.349403381347656
42000,217.32754516601562
44000,-1.6684678792953491
46000,30.811147689819336
48000,224.90325927734375
50000,142.2709197998047
52000,15.087701797485352
54000,12.378229141235352
56000,189.4615478515625
58000,195.49530029296875
60000,98.77556610107422
62000,95.92311096191406
64000,72.8261489868164
66000,-8.640849113464355
68000,75.70415496826172
70000,265.6988830566406
72000,-7.651601791381836
74000,163.3555145263672
76000,73.67291259765625
78000,-7.142506122589111
80000,239.78953552246094
82000,227.7410430908203
84000,-8.627347946166992
86000,-8.25417423248291
88000,185.99246215820312
90000,131.18551635742188
92000,246.55421447753906
94000,281.3005676269531
96000,200.80987548828125
98000,135.25930786132812
100000,163.42369079589844
