step,adv_reward/adv_reward_raw_mean
2000,0.8186777830123901
4000,0.9556161165237427
6000,0.8702107071876526
8000,1.5595837831497192
10000,0.8307575583457947
12000,1.5875117778778076
14000,1.4210731983184814
16000,0.877493143081665
18000,1.7106190919876099
20000,0.7563722133636475
22000,0.9865094423294067
24000,1.7918330430984497
26000,0.8991372585296631
28000,0.8158796429634094
30000,1.2743446826934814
32000,0.8250046968460083
34000,0.9718610048294067
36000,1.1247587203979492
38000,0.9721121788024902
40000,0.853829026222229
42000,1.6086535453796387
44000,0.672013521194458
46000,0.8842605948448181
48000,1.561370611190796
50000,1.003145694732666
52000,0.7974193096160889
54000,1.2750117778778076
56000,1.3238545656204224
58000,0.5929924249649048
60000,1.661138892173767
62000,0.7356848120689392
64000,0.7532211542129517
66000,1.8841747045516968
68000,0.772080659866333
70000,1.419169545173645
72000,1.3469773530960083
74000,0.8295100927352905
76000,0.7794226408004761
78000,1.1749225854873657
80000,0.708827018737793
82000,0.8187010884284973
84000,1.1963731050491333
86000,0.6338561773300171
88000,1.0186364650726318
90000,1.5301612615585327
92000,1.1189453601837158
94000,0.7894425392150879
96000,1.3469191789627075
98000,0.624536395072937
100000,0.9217886924743652
