step,adv_reward/adv_reward_scaled_mean
2000,0.0016373534454032779
4000,0.0019112295703962445
6000,0.001740418840199709
8000,0.003119148313999176
10000,0.001661513582803309
12000,0.0031750109046697617
14000,0.002842131769284606
16000,0.001754983328282833
18000,0.0034212202299386263
20000,0.0015127428341656923
22000,0.0019730152562260628
24000,0.003583649406209588
26000,0.001798272249288857
28000,0.001631757477298379
30000,0.0025486827362328768
32000,0.0016500074416399002
34000,0.0019437186419963837
36000,0.0022495132870972157
38000,0.001944220275618136
40000,0.0017076561925932765
42000,0.003217293182387948
44000,0.0013440258335322142
46000,0.0017685191705822945
48000,0.003122727619484067
50000,0.002006287919357419
52000,0.0015948371728882194
54000,0.0025500068441033363
56000,0.002647693268954754
58000,0.0011859842343255877
60000,0.003322262316942215
62000,0.0014713681302964687
64000,0.0015064410399645567
66000,0.003768323455005884
68000,0.0015441590221598744
70000,0.0028383200988173485
72000,0.0026939434465020895
74000,0.0016590182203799486
76000,0.0015588440001010895
78000,0.002349840709939599
80000,0.0014176529366523027
82000,0.0016374002443626523
84000,0.00239274138584733
86000,0.0012677116319537163
88000,0.0020372692961245775
90000,0.00306030479259789
92000,0.0022378854919224977
94000,0.0015788835007697344
96000,0.0026938316877931356
98000,0.001249072141945362
100000,0.0018435744568705559
