step,adv_reward/adv_reward_raw_max
2000,1.2846815586090088
4000,1.3498471975326538
6000,1.3776521682739258
8000,2.8172311782836914
10000,0.9504473209381104
12000,2.0954060554504395
14000,2.652656316757202
16000,1.4867019653320312
18000,2.5866293907165527
20000,1.1476819515228271
22000,1.3781771659851074
24000,2.3028130531311035
26000,1.1973410844802856
28000,1.0826172828674316
30000,1.5859111547470093
32000,1.1538209915161133
34000,1.537927508354187
36000,1.3906649351119995
38000,1.667883276939392
40000,1.130863904953003
42000,2.303969144821167
44000,1.0508359670639038
46000,1.0195069313049316
48000,2.3806018829345703
50000,1.3530341386795044
52000,0.866972804069519
54000,2.87019944190979
56000,2.788337469100952
58000,0.7531588673591614
60000,2.0933830738067627
62000,1.0644744634628296
64000,0.9940664172172546
66000,3.0569496154785156
68000,1.4218820333480835
70000,2.9564049243927
72000,2.3365182876586914
74000,1.2608267068862915
76000,1.0070253610610962
78000,1.3956176042556763
80000,1.0414761304855347
82000,1.152167558670044
84000,1.389716625213623
86000,0.7731917500495911
88000,1.4011178016662598
90000,2.7540202140808105
92000,1.70802640914917
94000,1.100520133972168
96000,1.526115894317627
98000,0.8360133171081543
100000,1.4155713319778442
