step,adv_reward/adv_reward_raw_min
2000,0.44750213623046875
4000,0.7923343777656555
6000,0.5296699404716492
8000,0.6559809446334839
10000,0.6717659831047058
12000,1.1997686624526978
14000,0.9021382927894592
16000,0.5315951108932495
18000,0.9419597387313843
20000,0.4653168320655823
22000,0.542277455329895
24000,1.51936674118042
26000,0.5117945671081543
28000,0.5007941126823425
30000,0.731024980545044
32000,0.3759790360927582
34000,0.7241830825805664
36000,0.8418161869049072
38000,0.479891836643219
40000,0.6614643931388855
42000,1.1499818563461304
44000,0.41069766879081726
46000,0.6743220090866089
48000,1.0678156614303589
50000,0.6510964035987854
52000,0.6599283814430237
54000,0.5185081362724304
56000,0.6750328540802002
58000,0.46676748991012573
60000,0.7711606025695801
62000,0.5447046160697937
64000,0.5693023800849915
66000,1.1621391773223877
68000,0.41001391410827637
70000,0.654681921005249
72000,0.6955376267433167
74000,0.5056924819946289
76000,0.6538498401641846
78000,0.8435317277908325
80000,0.5302531719207764
82000,0.49976372718811035
84000,0.8208518624305725
86000,0.49873119592666626
88000,0.6564334034919739
90000,0.7153490781784058
92000,0.6506957411766052
94000,0.6142395734786987
96000,1.2503372430801392
98000,0.5083017945289612
100000,0.6440732479095459
