step,stat/step_time
2000,0.92828369140625
4000,0.7453186511993408
6000,0.665881872177124
8000,0.6447341442108154
10000,0.5967216491699219
12000,0.6201086044311523
14000,0.6287684440612793
16000,0.5686318874359131
18000,0.6240766048431396
20000,0.6509726047515869
22000,0.5597386360168457
24000,0.6116199493408203
26000,0.6234326362609863
28000,0.6144313812255859
30000,0.5593478679656982
32000,0.6019439697265625
34000,0.5952053070068359
36000,0.5904579162597656
38000,0.5335142612457275
40000,0.5998499393463135
42000,0.6084856986999512
44000,0.6049802303314209
46000,0.56329345703125
48000,0.5751228332519531
50000,0.573521614074707
52000,0.5980875492095947
54000,0.5365097522735596
56000,0.5854449272155762
58000,0.5792462825775146
60000,0.5551953315734863
62000,0.5944838523864746
64000,0.5705645084381104
66000,0.6061575412750244
68000,0.609107255935669
70000,0.6133654117584229
72000,0.584874153137207
74000,0.6267178058624268
76000,0.5663712024688721
78000,0.5710821151733398
80000,0.5897977352142334
82000,0.5697894096374512
84000,0.5809428691864014
86000,0.5656607151031494
88000,0.7128403186798096
90000,0.5759661197662354
92000,0.5758438110351562
94000,0.5501108169555664
96000,0.5979208946228027
98000,0.5330495834350586
100000,0.566826581954956
